player_id,name,first_name,last_name,position,team,jersey_number,height,weight,age,college,rookie_year,years_exp,fantasy_positions,injury_status,depth_chart_position,depth_chart_order,active
ARI,Arizona Cardinals,Arizona,Cardinals,DEF,ARI,,,0,0.0,,0,0.0,DEF,,,0.0,True
10955,Chad Ryland,Chad,Ryland,K,ARI,38,72,195,25.0,Maryland,0,2.0,K,,K,1.0,True
3257,Jacoby Brissett,Jacoby,Brissett,QB,ARI,7,76,235,32.0,North Carolina State,0,9.0,QB,,QB,2.0,True
11648,Kedon Slovis,Kedon,Slovis,QB,ARI,15,74,223,24.0,BYU,0,1.0,QB,,,,True
5849,Kyler Murray,Kyler,Murray,QB,ARI,1,70,207,28.0,Oklahoma,0,6.0,QB,,QB,1.0,True
8122,Bam Knight,Bam,Knight,RB,ARI,35,71,210,24.0,North Carolina State,0,3.0,RB,,RB,4.0,True
11199,Emari Demercado,Emari,Demercado,RB,ARI,31,69,215,26.0,TCU,0,2.0,RB,,RB,3.0,True
4137,James Conner,James,Conner,RB,ARI,6,73,233,30.0,Pittsburgh,0,8.0,RB,,RB,1.0,True
7607,Michael Carter,Michael,Carter,RB,ARI,22,68,201,26.0,North Carolina,0,4.0,RB,,,,True
7103,Tavien Feaster,Tavien,Feaster,RB,ARI,30,72,221,24.0,South Carolina,0,2.0,RB,,,,True
11589,Trey Benson,Trey,Benson,RB,ARI,33,72,220,23.0,Florida State,0,1.0,RB,,RB,2.0,True
10231,Elijah Higgins,Elijah,Higgins,TE,ARI,84,75,245,24.0,Stanford,0,2.0,TE,,TE,3.0,True
7050,Josiah Deguara,Josiah,Deguara,TE,ARI,47,74,240,28.0,Cincinnati,0,5.0,TE,,,,True
11716,Tip Reiman,Tip,Reiman,TE,ARI,87,77,271,23.0,Illinois,0,1.0,TE,,TE,2.0,True
11381,Travis Vokolek,Travis,Vokolek,TE,ARI,81,78,260,27.0,Nebraska,0,2.0,TE,,TE,4.0,True
8130,Trey McBride,Trey,McBride,TE,ARI,85,76,246,25.0,Colorado State,0,3.0,TE,,TE,1.0,True
7233,Andre Baccellia,Andre,Baccellia,WR,ARI,82,70,180,28.0,Washington,0,5.0,WR,,,,True
5970,Greg Dortch,Greg,Dortch,WR,ARI,4,67,180,27.0,Wake Forest,0,6.0,WR,,SWR,3.0,True
11628,Marvin Harrison,Marvin,Harrison,WR,ARI,18,75,220,23.0,Ohio State,0,1.0,WR,,LWR,1.0,True
10232,Michael Wilson,Michael,Wilson,WR,ARI,14,74,213,25.0,Stanford,0,2.0,WR,,RWR,2.0,True
7812,Simi Fehoko,Simi,Fehoko,WR,ARI,80,76,225,27.0,Stanford,0,4.0,WR,,,,True
11802,Tejhaun Palmer,Tejhaun,Palmer,WR,ARI,83,73,210,25.0,UAB,0,1.0,WR,,,,True
7009,Trishton Jackson,Trishton,Jackson,WR,ARI,86,73,200,27.0,Syracuse,0,5.0,WR,IR,,7.0,True
11921,Xavier Weaver,Xavier,Weaver,WR,ARI,89,73,185,24.0,Colorado,0,1.0,WR,,LWR,5.0,True
4080,Zay Jones,Zay,Jones,WR,ARI,17,74,200,30.0,East Carolina,0,8.0,WR,,SWR,4.0,True
ATL,Atlanta Falcons,Atlanta,Falcons,DEF,ATL,,,0,0.0,,0,0.0,DEF,,,0.0,True
12548,Lenny Krieg,Lenny,Krieg,K,ATL,46,74,214,23.0,,0,3.0,K,,,,True
4666,Younghoe Koo,Younghoe,Koo,K,ATL,6,70,195,31.0,Georgia Southern,0,8.0,K,,K,1.0,True
6185,Easton Stick,Easton,Stick,QB,ATL,12,73,224,29.0,North Dakota State,0,6.0,QB,,,,True
11961,Emory Jones,Emory,Jones,QB,ATL,15,74,211,25.0,Cincinnati,0,1.0,QB,IR,QB,4.0,True
1166,Kirk Cousins,Kirk,Cousins,QB,ATL,18,75,205,37.0,Michigan State,0,13.0,QB,,QB,2.0,True
11559,Michael Penix,Michael,Penix,QB,ATL,9,75,220,25.0,Washington,0,1.0,QB,,QB,1.0,True
9509,Bijan Robinson,Bijan,Robinson,RB,ATL,7,71,215,23.0,Texas,0,2.0,RB,,RB,1.0,True
11186,Carlos Washington,Carlos,Washington,RB,ATL,26,71,210,26.0,Southeastern Louisiana,0,2.0,RB,,,,True
12897,Nathan Carter,Nathan,Carter,RB,ATL,38,70,202,23.0,Michigan State,0,0.0,RB,,RB,4.0,True
8132,Tyler Allgeier,Tyler,Allgeier,RB,ATL,25,70,225,25.0,BYU,0,3.0,RB,,RB,2.0,True
7075,Charlie Woerner,Charlie,Woerner,TE,ATL,89,77,250,27.0,Georgia,0,5.0,TE,,TE,2.0,True
7531,Feleipe Franks,Feleipe,Franks,TE,ATL,84,78,241,27.0,Arkansas,0,4.0,TE,,TE,4.0,True
12883,Joshua Simon,Joshua,Simon,TE,ATL,47,76,259,24.0,South Carolina,0,0.0,TE,,,,True
7553,Kyle Pitts,Kyle,Pitts,TE,ATL,8,78,250,24.0,Florida,0,4.0,TE,,TE,1.0,True
812,Lee Smith,Lee,Smith,TE,ATL,85,78,265,34.0,Marshall,0,11.0,TE,,,,True
8227,Teagan Quitoriano,Teagan,Quitoriano,TE,ATL,85,78,259,25.0,Oregon State,0,3.0,TE,,TE,3.0,True
11806,Casey Washington,Casey,Washington,WR,ATL,82,72,205,24.0,Illinois,0,1.0,WR,,LWR,5.0,True
7521,Chris Blair,Chris,Blair,WR,ATL,19,74,215,27.0,Alcorn State,0,4.0,WR,,,,True
7090,Darnell Mooney,Darnell,Mooney,WR,ATL,1,71,180,27.0,Tulane,0,5.0,WR,Questionable,RWR,2.0,True
6154,David Sills,David,Sills,WR,ATL,87,75,211,29.0,West Virginia,0,6.0,WR,,LWR,8.0,True
8112,Drake London,Drake,London,WR,ATL,5,76,215,24.0,USC,0,3.0,WR,,LWR,1.0,True
11474,Dylan Drummond,Dylan,Drummond,WR,ATL,81,72,190,25.0,Eastern Michigan,0,2.0,WR,,,,True
4922,Garrett Scantling,Garrett,Scantling,WR,ATL,89,"6'3""",210,,Georgia,0,1.0,WR,,,,True
4198,Jamal Agnew,Jamal,Agnew,WR,ATL,14,70,190,30.0,San Diego,0,8.0,WR,Questionable,SWR,6.0,True
5773,KhaDarel Hodge,KhaDarel,Hodge,WR,ATL,4,74,210,30.0,Prairie View A&M,0,7.0,WR,,RWR,4.0,True
12478,Nick Nash,Nick,Nash,WR,ATL,80,75,195,25.0,San Jose State,0,0.0,WR,,,,True
5096,Ray-Ray McCloud,Ray-Ray,McCloud,WR,ATL,34,69,185,28.0,Clemson,0,7.0,WR,,SWR,3.0,True
BAL,Baltimore Ravens,Baltimore,Ravens,DEF,BAL,,,0,0.0,,0,0.0,DEF,,,0.0,True
12711,Tyler Loop,Tyler,Loop,K,BAL,33,71,191,24.0,Arizona,0,0.0,K,,K,1.0,True
4683,Aaron Bailey,Aaron,Bailey,QB,BAL,8,"6'1""",230,,Northern Iowa,0,1.0,QB,,QB,4.0,True
4574,Cooper Rush,Cooper,Rush,QB,BAL,15,75,225,31.0,Central Michigan,0,8.0,QB,,QB,2.0,True
4881,Lamar Jackson,Lamar,Jackson,QB,BAL,8,74,205,28.0,Louisville,0,7.0,QB,Questionable,QB,1.0,True
7083,Tyler Huntley,Tyler,Huntley,QB,BAL,7,73,205,27.0,Utah,0,5.0,QB,,,,True
4924,Zach Terrell,Zach,Terrell,QB,BAL,0,"6'1""",206,24.0,Western Michigan,0,1.0,QB,,,,True
6694,D'Ernest Johnson,D'Ernest,Johnson,RB,BAL,30,70,208,29.0,South Florida,0,6.0,RB,,,,True
3198,Derrick Henry,Derrick,Henry,RB,BAL,22,74,252,31.0,Alabama,0,9.0,RB,,RB,1.0,True
5995,Justice Hill,Justice,Hill,RB,BAL,43,70,205,27.0,Oklahoma State,0,6.0,RB,,RB,2.0,True
9511,Keaton Mitchell,Keaton,Mitchell,RB,BAL,34,68,190,23.0,East Carolina,0,2.0,RB,,RB,3.0,True
11570,Rasheen Ali,Rasheen,Ali,RB,BAL,26,71,210,24.0,Marshall,0,1.0,RB,,RB,5.0,True
4744,Barrett Burns,Barrett,Burns,TE,BAL,0,"6'4""",250,23.0,Appalachian State,0,1.0,TE,,,,True
8127,Charlie Kolar,Charlie,Kolar,TE,BAL,88,78,265,26.0,Iowa State,0,3.0,TE,,TE,3.0,True
8131,Isaiah Likely,Isaiah,Likely,TE,BAL,80,76,245,25.0,Coastal Carolina,0,3.0,TE,Questionable,TE,2.0,True
5012,Mark Andrews,Mark,Andrews,TE,BAL,89,77,250,29.0,Oklahoma,0,7.0,TE,,TE,1.0,True
8799,Zaire Mitchell-Paden,Zaire,Mitchell-Paden,TE,BAL,84,77,257,26.0,Florida Atlantic,0,3.0,TE,,,,True
5013,Anthony Miller,Anthony,Miller,WR,BAL,6,71,195,30.0,Memphis,0,7.0,WR,,,,True
11964,Dayton Wade,Dayton,Wade,WR,BAL,82,69,184,24.0,Ole Miss,0,1.0,WR,IR,PR,9.0,True
1426,DeAndre Hopkins,DeAndre,Hopkins,WR,BAL,10,73,210,33.0,Clemson,0,12.0,WR,Questionable,LWR,3.0,True
11629,Devontez Walker,Devontez,Walker,WR,BAL,81,73,198,24.0,North Carolina,0,1.0,WR,,LWR,4.0,True
5134,Keith Kirkwood,Keith,Kirkwood,WR,BAL,18,75,210,30.0,Temple,0,7.0,WR,,,,True
12699,LaJohntay Wester,LaJohntay,Wester,WR,BAL,83,69,170,23.0,Colorado,0,0.0,WR,,SWR,6.0,True
7571,Rashod Bateman,Rashod,Bateman,WR,BAL,7,73,193,25.0,Minnesota,0,4.0,WR,,RWR,2.0,True
7595,Tylan Wallace,Tylan,Wallace,WR,BAL,16,71,200,26.0,Oklahoma State,0,4.0,WR,,SWR,5.0,True
9997,Zay Flowers,Zay,Flowers,WR,BAL,4,69,183,24.0,Boston College,0,2.0,WR,,SWR,1.0,True
BUF,Buffalo Bills,Buffalo,Bills,DEF,BUF,,,0,0.0,,0,0.0,DEF,,,0.0,True
7042,Tyler Bass,Tyler,Bass,K,BUF,2,70,183,28.0,Georgia Southern,0,5.0,K,,K,1.0,True
4984,Josh Allen,Josh,Allen,QB,BUF,17,77,237,29.0,Wyoming,0,7.0,QB,,QB,1.0,True
3976,Mitchell Trubisky,Mitchell,Trubisky,QB,BUF,11,75,222,31.0,North Carolina,0,8.0,QB,,QB,2.0,True
8002,Shane Buechele,Shane,Buechele,QB,BUF,6,72,210,27.0,SMU,0,4.0,QB,,,,True
11573,Frank Gore,Frank,Gore,RB,BUF,20,68,195,23.0,Southern Miss,0,1.0,RB,,,,True
8138,James Cook,James,Cook,RB,BUF,4,71,190,25.0,Georgia,0,3.0,RB,,RB,1.0,True
11575,Ray Davis,Ray,Davis,RB,BUF,22,68,220,25.0,Kentucky,0,1.0,RB,,RB,2.0,True
7204,Reggie Gilliam,Reggie,Gilliam,RB,BUF,41,72,244,28.0,Toledo,0,5.0,RB,,RB,4.0,True
6039,Ty Johnson,Ty,Johnson,RB,BUF,26,70,210,27.0,Maryland,0,6.0,RB,,RB,3.0,True
10236,Dalton Kincaid,Dalton,Kincaid,TE,BUF,86,76,240,25.0,Utah,0,2.0,TE,,TE,1.0,True
5906,Dawson Knox,Dawson,Knox,TE,BUF,88,76,254,28.0,Ole Miss,0,6.0,TE,,TE,2.0,True
12658,Jackson Hawes,Jackson,Hawes,TE,BUF,85,76,253,24.0,Georgia Tech,0,0.0,TE,,TE,3.0,True
12765,Keleki Latu,Keleki,Latu,TE,BUF,83,79,244,23.0,Washington,0,0.0,TE,,,,True
4082,Curtis Samuel,Curtis,Samuel,WR,BUF,1,71,195,29.0,Ohio State,0,8.0,WR,Questionable,SWR,4.0,True
7596,Elijah Moore,Elijah,Moore,WR,BUF,18,70,178,25.0,Ole Miss,0,4.0,WR,,RWR,5.0,True
7670,Joshua Palmer,Joshua,Palmer,WR,BUF,5,73,210,25.0,Tennessee,0,4.0,WR,,RWR,3.0,True
11637,Keon Coleman,Keon,Coleman,WR,BUF,0,76,215,22.0,Florida State,0,1.0,WR,,LWR,1.0,True
8134,Khalil Shakir,Khalil,Shakir,WR,BUF,10,72,190,25.0,Boise State,0,3.0,WR,Questionable,SWR,2.0,True
7438,Kristian Wilkerson,Kristian,Wilkerson,WR,BUF,82,73,214,28.0,Southeast Missouri State,0,5.0,WR,,,,True
12756,Stephen Gosnell,Stephen,Gosnell,WR,BUF,89,74,198,,Virginia Tech,0,0.0,WR,,,,True
11377,Tyrell Shavers,Tyrell,Shavers,WR,BUF,80,76,211,26.0,San Diego State,0,2.0,WR,,LWR,6.0,True
CAR,Carolina Panthers,Carolina,Panthers,DEF,CAR,,,0,0.0,,0,0.0,DEF,,,0.0,True
7933,Alex Kessman,Alex,Kessman,K,CAR,19,75,190,24.0,Pittsburgh,0,1.0,K,,,,True
12961,Ryan Fitzgerald,Ryan,Fitzgerald,K,CAR,35,71,193,,Florida State,0,0.0,K,,K,1.0,True
829,Andy Dalton,Andy,Dalton,QB,CAR,14,74,220,37.0,TCU,0,14.0,QB,Questionable,QB,2.0,True
9228,Bryce Young,Bryce,Young,QB,CAR,9,70,204,24.0,Alabama,0,2.0,QB,,QB,1.0,True
9998,Hendon Hooker,Hendon,Hooker,QB,CAR,12,75,220,27.0,Tennessee,0,2.0,QB,,,,True
7594,Chuba Hubbard,Chuba,Hubbard,RB,CAR,30,73,210,26.0,Oklahoma State,0,4.0,RB,,RB,1.0,True
6931,DeeJay Dallas,DeeJay,Dallas,RB,CAR,20,70,225,26.0,Miami (FL),0,5.0,RB,,,,True
11583,Jonathon Brooks,Jonathon,Brooks,RB,CAR,24,72,207,22.0,Texas,0,1.0,RB,PUP,RB,5.0,True
7021,Rico Dowdle,Rico,Dowdle,RB,CAR,5,71,215,27.0,South Carolina,0,5.0,RB,,RB,2.0,True
12531,Trevor Etienne,Trevor,Etienne,RB,CAR,23,68,198,21.0,Georgia,0,0.0,RB,,RB,3.0,True
12959,Bryce Pierre,Bryce,Pierre,TE,CAR,45,77,255,,UCLA,0,0.0,TE,,,,True
11600,Ja'Tavion Sanders,Ja'Tavion,Sanders,TE,CAR,0,76,252,22.0,Texas,0,1.0,TE,,TE,1.0,True
8170,James Mitchell,James,Mitchell,TE,CAR,85,76,249,26.0,Virginia Tech,0,3.0,TE,,TE,5.0,True
12473,Mitchell Evans,Mitchell,Evans,TE,CAR,84,77,258,22.0,Notre Dame,0,0.0,TE,,TE,3.0,True
7694,Tommy Tremble,Tommy,Tremble,TE,CAR,82,76,250,25.0,Notre Dame,0,4.0,TE,Questionable,TE,2.0,True
4490,Wyatt Houston,Wyatt,Houston,TE,CAR,85,"6'5""",255,23.0,Utah State,0,1.0,TE,,TE,40.0,True
11615,Ainias Smith,Ainias,Smith,WR,CAR,82,69,176,24.0,Texas A&M,0,1.0,WR,,,,True
11157,Brycen Tremayne,Brycen,Tremayne,WR,CAR,87,76,212,25.0,Stanford,0,2.0,WR,,RWR,7.0,True
13202,Dalevon Campbell,Dalevon,Campbell,WR,CAR,86,76,220,,South Carolina,0,0.0,WR,,RWR,9.0,True
4274,David Moore,David,Moore,WR,CAR,83,72,220,30.0,East Central,0,8.0,WR,,LWR,4.0,True
13179,Ja'seem Reed,Ja'seem,Reed,WR,CAR,88,74,195,,San Diego,0,0.0,WR,,,,True
11646,Jalen Coker,Jalen,Coker,WR,CAR,18,75,213,23.0,Holy Cross,0,1.0,WR,,SWR,3.0,True
12523,Jimmy Horn,Jimmy,Horn,WR,CAR,15,68,174,22.0,Colorado,0,0.0,WR,,SWR,5.0,True
7618,Micah Simon,Micah,Simon,WR,CAR,81,73,195,,Brigham Young,0,1.0,WR,,,,True
12526,Tetairoa McMillan,Tetairoa,McMillan,WR,CAR,4,77,212,22.0,Arizona,0,0.0,WR,Questionable,LWR,1.0,True
11626,Xavier Legette,Xavier,Legette,WR,CAR,17,75,227,24.0,South Carolina,0,1.0,WR,,RWR,2.0,True
CHI,Chicago Bears,Chicago,Bears,DEF,CHI,,,0,0.0,,0,0.0,DEF,,,0.0,True
2020,Cairo Santos,Cairo,Santos,K,CHI,8,68,173,33.0,Tulane,0,11.0,K,,K,1.0,True
11560,Caleb Williams,Caleb,Williams,QB,CHI,18,73,226,23.0,USC,0,1.0,QB,,QB,1.0,True
1737,Case Keenum,Case,Keenum,QB,CHI,11,73,220,37.0,Houston,0,13.0,QB,Questionable,QB,3.0,True
11256,Tyson Bagent,Tyson,Bagent,QB,CHI,17,75,212,25.0,Shepherd (WV),0,2.0,QB,,QB,2.0,True
8423,Brittain Brown,Brittain,Brown,RB,CHI,38,73,205,27.0,UCLA,0,3.0,RB,,,,True
6790,D'Andre Swift,D'Andre,Swift,RB,CHI,4,68,204,26.0,Georgia,0,5.0,RB,,RB,1.0,True
13080,Deion Hankins,Deion,Hankins,RB,CHI,35,71,226,24.0,Texas State,0,0.0,RB,IR,RB,6.0,True
12534,Kyle Monangai,Kyle,Monangai,RB,CHI,25,68,207,23.0,Rutgers,0,0.0,RB,Questionable,RB,3.0,True
10235,Roschon Johnson,Roschon,Johnson,RB,CHI,23,72,227,24.0,Texas,0,2.0,RB,Questionable,RB,2.0,True
6012,Travis Homer,Travis,Homer,RB,CHI,21,70,211,27.0,Miami (FL),0,6.0,RB,IR,RB,4.0,True
6826,Cole Kmet,Cole,Kmet,TE,CHI,85,78,257,26.0,Notre Dame,0,5.0,TE,,TE,2.0,True
12517,Colston Loveland,Colston,Loveland,TE,CHI,84,78,241,21.0,Michigan,0,0.0,TE,,TE,1.0,True
5008,Durham Smythe,Durham,Smythe,TE,CHI,81,77,248,30.0,Notre Dame,0,7.0,TE,,TE,3.0,True
4930,Franko House,Franko,House,TE,CHI,0,"6'6""",247,23.0,Ball State,0,1.0,TE,,,,True
8107,Nikola Kalinic,Nikola,Kalinic,TE,CHI,88,76,248,28.0,York (CAN),0,3.0,TE,,,,True
6451,Stephen Carlson,Stephen,Carlson,TE,CHI,88,76,248,28.0,Princeton,0,6.0,TE,,,,True
4983,DJ Moore,DJ,Moore,WR,CHI,2,72,213,28.0,Maryland,0,7.0,WR,,RWR,1.0,True
6847,Devin Duvernay,Devin,Duvernay,WR,CHI,12,71,202,27.0,Texas,0,5.0,WR,,SWR,5.0,True
12746,JP Richardson,JP,Richardson,WR,CHI,26,71,192,,TCU,0,0.0,WR,,,,True
13079,Jahdae Walker,Jahdae,Walker,WR,CHI,10,75,206,,Texas A&M,0,0.0,WR,,RWR,9.0,True
12519,Luther Burden,Luther,Burden,WR,CHI,13,72,210,21.0,Missouri,0,0.0,WR,,SWR,4.0,True
8921,Maurice Alexander,Maurice,Alexander,WR,CHI,13,70,173,28.0,Florida International,0,3.0,WR,,,,True
5965,Miles Boykin,Miles,Boykin,WR,CHI,80,75,231,28.0,Notre Dame,0,6.0,WR,,,,True
6271,Olamide Zaccheaus,Olamide,Zaccheaus,WR,CHI,14,68,199,28.0,Virginia,0,6.0,WR,,SWR,3.0,True
11620,Rome Odunze,Rome,Odunze,WR,CHI,15,75,214,23.0,Washington,0,1.0,WR,,LWR,2.0,True
5638,Shaq Roland,Shaq,Roland,WR,CHI,6,"6'2""",170,,West Georgia,0,1.0,WR,,,,True
6465,Thomas Ives,Thomas,Ives,WR,CHI,0,76,218,25.0,Colgate,0,3.0,WR,Questionable,,,True
CIN,Cincinnati Bengals,Cincinnati,Bengals,DEF,CIN,,,0,0.0,,0,0.0,DEF,,,0.0,True
7839,Evan McPherson,Evan,McPherson,K,CIN,2,71,185,26.0,Florida,0,4.0,K,,K,1.0,True
6037,Brett Rypien,Brett,Rypien,QB,CIN,11,74,210,29.0,Boise State,0,6.0,QB,,,,True
6111,Jake Browning,Jake,Browning,QB,CIN,6,74,209,29.0,Washington,0,6.0,QB,,QB,2.0,True
6770,Joe Burrow,Joe,Burrow,QB,CIN,9,76,215,28.0,LSU,0,5.0,QB,,QB,1.0,True
9224,Chase Brown,Chase,Brown,RB,CIN,30,70,210,25.0,Illinois,0,2.0,RB,,RB,1.0,True
7529,Gary Brightwell,Gary,Brightwell,RB,CIN,32,73,218,27.0,Arizona,0,4.0,RB,,,,True
11649,Kendall Milton,Kendall,Milton,RB,CIN,36,73,230,23.0,Georgia,0,1.0,RB,,,,True
4147,Samaje Perine,Samaje,Perine,RB,CIN,34,71,240,29.0,Oklahoma,0,8.0,RB,,RB,2.0,True
12543,Tahj Brooks,Tahj,Brooks,RB,CIN,25,69,220,23.0,Texas Tech,0,0.0,RB,,RB,3.0,True
12062,Cam Grandy,Cam,Grandy,TE,CIN,85,77,253,25.0,Illinois State,0,1.0,TE,,TE,5.0,True
6001,Drew Sample,Drew,Sample,TE,CIN,89,77,260,29.0,Washington,0,6.0,TE,Questionable,TE,3.0,True
11592,Erick All,Erick,All,TE,CIN,83,77,255,24.0,Iowa,0,1.0,TE,PUP,TE,7.0,True
4993,Mike Gesicki,Mike,Gesicki,TE,CIN,88,78,245,29.0,Penn State,0,7.0,TE,Questionable,TE,1.0,True
5857,Noah Fant,Noah,Fant,TE,CIN,86,76,249,27.0,Iowa,0,6.0,TE,,TE,2.0,True
5409,Tanner Hudson,Tanner,Hudson,TE,CIN,87,77,241,30.0,Southern Arkansas,0,7.0,TE,,TE,4.0,True
11598,Tanner McLachlan,Tanner,McLachlan,TE,CIN,84,77,244,26.0,Arizona,0,1.0,TE,IR,TE,6.0,True
10226,Andrei Iosivas,Andrei,Iosivas,WR,CIN,80,75,210,25.0,Princeton,0,2.0,WR,,SWR,3.0,True
10228,Charlie Jones,Charlie,Jones,WR,CIN,15,72,190,26.0,Purdue,0,2.0,WR,,SWR,5.0,True
11608,Isaiah Williams,Isaiah,Williams,WR,CIN,18,70,185,24.0,Illinois,0,1.0,WR,,,,True
7564,Ja'Marr Chase,Ja'Marr,Chase,WR,CIN,1,72,205,25.0,LSU,0,4.0,WR,,LWR,1.0,True
11640,Jermaine Burton,Jermaine,Burton,WR,CIN,81,72,204,24.0,Alabama,0,1.0,WR,Questionable,LWR,4.0,True
12761,Jordan Moore,Jordan,Moore,WR,CIN,14,72,191,23.0,Duke,0,0.0,WR,,,,True
11068,Mitchell Tinsley,Mitchell,Tinsley,WR,CIN,82,73,205,25.0,Penn State,0,2.0,WR,,RWR,6.0,True
6801,Tee Higgins,Tee,Higgins,WR,CIN,5,76,220,26.0,Clemson,0,5.0,WR,,RWR,2.0,True
CLE,Cleveland Browns,Cleveland,Browns,DEF,CLE,,,0,0.0,,0,0.0,DEF,,,0.0,True
11261,Andre Szmyt,Andre,Szmyt,K,CLE,47,72,200,26.0,Syracuse,0,3.0,K,,K,2.0,True
8157,Bailey Zappe,Bailey,Zappe,QB,CLE,11,73,215,26.0,Western Kentucky,0,3.0,QB,,,,True
4017,Deshaun Watson,Deshaun,Watson,QB,CLE,4,75,223,29.0,Clemson,0,8.0,QB,PUP,QB,3.0,True
12486,Dillon Gabriel,Dillon,Gabriel,QB,CLE,5,71,205,24.0,Oregon,0,0.0,QB,,QB,2.0,True
19,Joe Flacco,Joe,Flacco,QB,CLE,15,78,245,40.0,Delaware,0,17.0,QB,,QB,1.0,True
12524,Shedeur Sanders,Shedeur,Sanders,QB,CLE,12,74,212,23.0,Colorado,0,0.0,QB,,QB,5.0,True
12797,Ahmani Marshall,Ahmani,Marshall,RB,CLE,39,73,225,,Appalachian State,0,0.0,RB,,,,True
7048,Benny LeMay,Benny,LeMay,RB,CLE,16,68,220,24.0,Charlotte,0,2.0,RB,,,,True
12469,Dylan Sampson,Dylan,Sampson,RB,CLE,22,68,200,20.0,Tennessee,0,0.0,RB,,RB,2.0,True
8143,Jerome Ford,Jerome,Ford,RB,CLE,34,70,210,25.0,Cincinnati,0,3.0,RB,,RB,1.0,True
12512,Quinshon Judkins,Quinshon,Judkins,RB,CLE,10,71,221,21.0,Ohio State,0,0.0,RB,,RB,6.0,True
12472,Raheim Sanders,Raheim,Sanders,RB,CLE,35,72,230,23.0,South Carolina,0,0.0,RB,,RB,3.0,True
6144,Trayveon Williams,Trayveon,Williams,RB,CLE,36,68,206,27.0,Texas A&M,0,6.0,RB,,,,True
11201,Blake Whiteheart,Blake,Whiteheart,TE,CLE,86,76,250,25.0,Wake Forest,0,2.0,TE,Questionable,TE,3.0,True
12374,Brenden Bates,Brenden,Bates,TE,CLE,82,77,255,25.0,Kentucky,0,1.0,TE,,,,True
4033,David Njoku,David,Njoku,TE,CLE,85,76,246,29.0,Miami (FL),0,8.0,TE,,TE,1.0,True
12506,Harold Fannin,Harold,Fannin,TE,CLE,88,76,241,21.0,Bowling Green,0,0.0,TE,,TE,2.0,True
8089,Sal Cannella,Sal,Cannella,TE,CLE,87,77,242,28.0,Auburn,0,2.0,TE,,,,True
10444,Cedric Tillman,Cedric,Tillman,WR,CLE,19,75,215,25.0,Tennessee,0,2.0,WR,,LWR,2.0,True
8118,David Bell,David,Bell,WR,CLE,18,73,212,24.0,Purdue,0,3.0,WR,PUP,RWR,7.0,True
2750,DeAndre Carter,DeAndre,Carter,WR,CLE,2,68,190,32.0,Sacramento State,0,10.0,WR,,RWR,4.0,True
13101,Gage Larvadain,Gage,Larvadain,WR,CLE,84,68,171,,South Carolina,0,0.0,WR,,SWR,9.0,True
12503,Isaiah Bond,Isaiah,Bond,WR,CLE,81,71,180,21.0,Texas,0,0.0,WR,,LWR,6.0,True
11633,Jamari Thrash,Jamari,Thrash,WR,CLE,80,72,190,24.0,Louisville,0,1.0,WR,,SWR,3.0,True
6783,Jerry Jeudy,Jerry,Jeudy,WR,CLE,3,73,195,26.0,Alabama,0,5.0,WR,,RWR,1.0,True
8755,Kaden Davis,Kaden,Davis,WR,CLE,89,73,193,26.0,Northwest Missouri State,0,3.0,WR,,,,True
11617,Malachi Corley,Malachi,Corley,WR,CLE,83,71,215,23.0,Western Kentucky,0,1.0,WR,,,,True
